1,0.8466
2,0.5261
3,0.2588
4,0.1648
5,0.0953
6,0.0914
7,0.0609
8,0.0548
9,0.0548
10,0.0472
11,0.0418
12,0.0424
13,0.042
14,0.0378
15,0.0379
16,0.0374
17,0.037
18,0.0359
19,0.0344
20,0.0346
21,0.0326
22,0.0327
23,0.0327
24,0.0334
25,0.0322
26,0.0318
27,0.0307
28,0.0295
29,0.0284
30,0.0293
31,0.0273
32,0.0276
33,0.0262
34,0.0258
35,0.0255
36,0.0254
37,0.0253
38,0.0252
39,0.0251
40,0.025
