1,0.8867
2,0.601
3,0.311
4,0.2287
5,0.2119
6,0.1629
7,0.1084
8,0.109
9,0.093
10,0.0924
11,0.0896
12,0.0829
13,0.0803
14,0.0791
15,0.079
16,0.0765
17,0.0743
18,0.0726
19,0.0714
20,0.0687
21,0.0651
22,0.0615
23,0.0623
24,0.0582
25,0.0563
26,0.057
27,0.0555
28,0.0571
29,0.0555
30,0.0561
31,0.0548
32,0.0541
33,0.0548
34,0.0534
35,0.0532
36,0.0536
37,0.0539
38,0.0525
39,0.0524
40,0.0515
