1,0.735555555556
2,0.570666666667
3,0.509333333333
4,0.403777777778
5,0.322222222222
6,0.276666666667
7,0.236666666667
8,0.244444444444
9,0.206888888889
10,0.204444444444
11,0.184
12,0.179777777778
13,0.177111111111
14,0.171333333333
15,0.171333333333
16,0.171333333333
17,0.171333333333
18,0.171333333333
19,0.171333333333
20,0.171333333333
21,0.171333333333
22,0.171333333333
23,0.171333333333
24,0.171333333333
25,0.171333333333
26,0.171333333333
27,0.171333333333
28,0.171333333333
29,0.171333333333
30,0.171333333333
31,0.171333333333
32,0.171333333333
33,0.171333333333
34,0.171333333333
35,0.171333333333
36,0.171333333333
37,0.171333333333
38,0.171333333333
39,0.171333333333
40,0.171333333333
